external_id,person_id,source,full_name
02f351db0fce7f4ceacc0d647e445f0545d3dfe58329f8a07b52712f,11731,candidates,Alice Arcenia Thompson
02fb9c46ad949122c925a4ad26e5ba457303b02a6b2998e280b319ae,11446,candidates,Joy A. Pinkney
03177a3d26e125dc5f1d8b5dca64a94bb9a71aa2081bb298e57c28c1,11767,candidates,Maria Perisic
031e7b2afdbba5e441bf9a101f559c94809269c291be5a2744e4ddf7,10274,candidates,Monique T. Diop
0332c67626436d6a76cd0c8856d18b144f385035fb9869efeca18c34,10281,candidate_votes,Kendall Simmons
034b0b4833909c9cfb023ca936e00f8e5a78b21cce9156177070c736,11672,write_in_winners,Carlos Richardson
03519fcf1b670071f7b6e7f4989343f76f7e9727891042fced3164d8,11829,candidates,John Henri
03868e349ec05bb8537dc0c5c5f8c43028938e4083e67e03b07502d3,10311,candidates,Matthew Holden
0396b0634fc8d7938cd1d994549e6afd85494ce82e53d292f6d76e56,11624,write_in_winners,Barney R. Shapiro
03b3a219af84f5e6dc89b47c10e76309767096e7b35745d3a533ddb4,11834,candidates,Jake Knoll
03ce2c931ff09e231080e45b75cb987a3cba8b9d42a4d7d21437b02f,11447,candidate_votes,Edward Borrego
03cfa2344aa9cd30c68b385f4f9838e8ead2a61d31e1939e63b2a612,10340,candidate_votes,John K. Higgins
03de1372c0adce2b8eb414493208e7fcdfda4a628daea27a70e6e162,11556,candidates,Rebecca Ryan
03e06e6cea8a0a69c48caf8221946ddbb8b13a6ca8fe28427a414b4e,10210,candidates,Edward Daniels
03e260ebda5833d91c5e2fbc614e05f396a39a9397ce0a24b9b14749,11605,candidates,Alphonse Canata
03f106cac339fbd7bd0100847818587327ce08276aba9fd13df724cd,11756,candidate_votes,Nancy Groth
03f1836e2b8b8c08b09d7f2b683d82db915fd1d41794ec7cd905e7be,10611,write_in_winners,Peter Gosselin
03f3e4c5abc67aa88037085a8234c15d6231ecb6526ea26b94842477,10044,candidate_votes,Matthew H. Sampson
0412ea8a9cf9c03d0744c9e8f6c89064f8692ec6ca32fe385f0f7369,10561,candidates,Cameron Brown
04243311520885b9a55c762213471913123f8cf98488b672c28d5396,10159,candidates,Lauren Rogers
0429a2a5fd46486c7bd82ba985bcf8fbe283202427a35f59633e7f42,10189,candidate_votes,Jennifer E. Samolyk
042b98ed23b3ff99c7e06fcaa31501081e815f54c339548cfa355d15,10309,candidates,Moshe 'Mo' Pasternak
0431316324c3f47d73ebbc59044c364cd2aac3278ef3e9f0b81b094a,11763,candidates,Mark E. Rooney
0433b6e2700daf9ed22fb77ae0022a8c7097970063b79a91f315cc43,11366,candidates,Jamie S. Sycamore
0435a563d185de2bb3dd23985170ff5dad1e4c1da486de153055d314,11596,candidates,Michele Keegan
044338b436cb354aaa243735e9a84058a2faeb5d7d7ee386e5f30517,11368,candidates,Matthew Bradfield
04440c8dbb851e167ca0209249664ad6095f04cd0d8fd7f5fa5802aa,10544,candidate_votes,Michael Kaercher
045b0fa439a848410dfc1e21cf56eb5a73f20494e45f5a0a275eb92f,11454,candidate_votes,Lacey Cleckley
04678b2802af4e8b10b421b19845c13fda3e97865fa6c304f7dd16f1,11444,candidates,T. Michelle Colson
0492fe8c14563676043af6c10e36b76ecf6316eabf04d3e5aa6f323e,10290,candidates,Mukta Ghorpadey
0495e38f4d88e3b460aacea246d17d76526ff7bbe1dc1d17927f50cc,10224,candidate_votes,D.L. Humphrey
04bb1081f09aad2e9ab06f2a2a97cff7fa83341006963dfa49df5fa8,10152,candidates,Gordon-Andrew Fletcher
04cc77025265b2bbc349ae9c089050cb7a39ad16dfa192258b7c8818,10457,candidate_votes,Kendrick Daniel
0528c090d0ecc2a6985b03a321946001ca919291f7f5735e8b829997,11501,candidates,Josette Barsano
05296f94adf11be4219cd20a5635a517efd87aaffd1dbe4d8bf51e12,10115,candidates,Stacey Lincoln
054a147057a36fd9f466810ced353f7d16eb42c092dabc955bcd38ce,10520,candidates,Sherene Joseph
0556fee904aee7cf08557d09b7805eadb2332262911e9f3319de29a7,10522,candidate_votes,Katharine Nanavatty
05760a59902ab0aac7ef695155d99eb7900148fb24bb591d2147babe,10071,candidates,Kevin J. Sylvester
05b780222066e9dfe0ae52752ee3f91b5f2c1099cbd7f7bff84ba8da,11732,candidates,Tyler Lopez
05c2fc6ed48faf6a969e26e5ac635e13d0c863b115af8f5da22a70a8,11778,candidate_votes,Zahid Rathore
05ca1c3a29dd3a7537081c98d5f145553700aa448d48630d4f8c39a6,11355,candidates,Ashley Schapitl
05d7331028f69e677814bd7b5e44b952396ed2c36f9ad330f8abc5b5,11578,candidate_votes,Carla Ferris
05ebac6c8ed2a97f8efecfbc6acf1bbbb715e2a14dc8c58a996892f6,10542,candidates,Ashlee Gates Mercer
05f76d9c99542e0b03371e3c9a4eb2d74f804be841e1b6ae74d38b5d,11361,candidate_votes,Thaddeus Bradley-Lewis
061da17e48d7145e3c4685a154434bb3cad4552b8f6fb9814bf0e84a,11818,candidates,Kelly L. Rzendzian
064a53eb83b7e5cdcdad0e6bc6b72a275f9790d95cd209b31408821c,10214,candidate_votes,Rachelle P. Nigro
06566117c600c999014456faa4c22f780af34645a4eb7bbf89e32bff,11646,write_in_winners,Dylan Forest
0664ef2c3f76f824a6598f1ef67caba952a7470b3fa3f58ceb579091,11452,candidates,Carl P. Jordan
066aad4bfaf568d7ce2d3cfbe70f05cd2d45087fa417e44b2d61e1d5,10486,candidate_votes,Kristina (K) Leszczak
0677a42de7f69998e68194e044312dd65609dc1f2981f70e3b1656d8,11489,candidates,Joseph Van Wye
067c12ee1714de5f02506aa23fc4e9f779695582c7120dfcabc26b1d,11619,candidates,Beverly F. Smith
068f09f6729c09d8f64fcbc9837d4f6c81c18f09c0ba08178366d7c5,11775,candidate_votes,Emma Treat
06a417891acdcfbd5e0edc6936f839f240593b627a7efd89ee348101,10669,candidates,Brian Footer
06ad2150fe0ec19e06065c4f0d71a2e680086b09fcf06c11e4d38cd4,11416,candidates,Sean Holihan
06c7db236625eb7e63dd29a9e78b50d8e5097837c544c54c85dee3e1,10494,candidate_votes,Claudette David
06d91675f4fa83f3477605b49c5099d4fc8a9013cead50fea8e0d4ec,11594,candidates,J. Clark Weigel
072969a67c03fbcee6ce1bb96a5352f6d137084341dd373f88f6981b,10148,candidates,Emily Singer Lucio
074cf5b15bb4ef0d0db53ca9faa6ff24ad4700caa3d41be6dcd89a06,10203,candidate_votes,Drew Courtney
07734c0eac10de37734fa1c386ec7a4f8fbeecd7efabdaa870e72564,11844,candidates,Jeff Giertz
078e8c43447ed217ca9a0f8bc98d86b2ec0f3d106b95300c1d3ae9e5,10453,candidate_votes,Betty J. Diggs
079daf9973641fec81b0ca7a77be673f4a68b739d89eee55d17b37be,10555,candidates,Farrah Darbouze
07b0ff0f9a1fade565139e29f7b2d4fe4abb430bd31f4d19805bc1f3,10518,candidate_votes,"Dolores ""Miracle"" Bryant"
07d3432c3f0ca7725734def7ca3ff204c32fa59294387bcdf61a647e,10546,candidate_votes,Eric S. Blaylock
07d88013e18396e8a719f77ccb12e2bcb60365ea081fc30707357420,10302,candidates,Joel Causey
07f9bfbde14528a38ca1e734e85a26030a508341ccc2be0ab996e903,10579,candidate_votes,"Chrysanthe ""CC"" Courniotes"
0805101f512612f1fcc9a5d46d3209760ceb0d1d5527d3ff5bb37d41,10177,candidates,Bertha G. Holliday
08119911ef8c0f0f6ac5bb6fa4afb9c53119a936d4bbb3b5358d0e60,10291,candidate_votes,Victoria Sanchez
085194d62a863ec666e454805d0d60d9bed56f880f9a924b907c7185,10244,candidate_votes,Tyrell M. Holcomb
08970cb463d4b333b0a388e051d4fb3cce4aa759a6bc290bf3627792,10109,candidates,Randy Speck
0899fb1eba53ebf3577197b508f2b9ce402d33a33f6ad776912dddf8,10558,candidate_votes,Misha G. Cornelius
08e963ebbea077edc31910da2f0d2054e9736ead258d1351f1c8009f,10365,candidates,Sebrena L. Rhodes
091f12dd2d4ac852577e80dbe57f30819a5c659ef52ae742ddd60052,10261,candidates,Betty Scippio
09242f7c1c1a8727c62180aadab4ccff29876db968aaf155316ed1a0,10299,candidate_votes,Zack Gold
092f9c92ba0fd98e8f80cefab4e186ad52229dc0a1b002f20590acfc,10290,candidate_votes,Mukta Ghorpadey
0931e83f34653f0b47f8ff646ee0dec360fbee08522976807eb0c859,11757,candidate_votes,Jim L. Swart
0978d43990a2855686b7a57070c7b6ec4ec6170aa62e070a37a1f017,10251,candidate_votes,Barbara J. Clark
0982154bacdd45158ca249a217dfdd7a67416885d3d4572817fb409f,10109,candidate_votes,Randy Speck
099bc17f4c62c7bd9acd2bcdb2a6868abba213cf1e328c023f21e82d,11405,candidate_votes,Deborah Wells
09a307f2856e527aa6b882b9e9191027591b60f55d1ffca18e776213,10026,candidates,John V. Zottoli
09dcebab6c039a7d428a211fb35dca67d53bc85d59b72e9cead2488c,11532,candidates,Omar Parbhoo
09ec0c4ed3af80a89ae817382c53909cea5c366eb5fffe2c3d261aaa,11624,candidates,Barney R. Shapiro
09f35ddfa433bec26671bb78c753506028b2a0c7a2e03edd2651bda7,11627,candidates,Charlotte Lewis
0a007c89d753e554cb0e1975eb32d8a4c240157efb579c341d148e4c,10483,candidates,Michael Lussier
0a1642e13a05676db524c9c038d546014cc2a4b41ef38c5522e606ad,10168,candidates,Bernice S. Blacknell
0a1bccc525eb54e35f1d88467320dbd6f1f7374de1eea799226acdcc,11801,candidates,Anthony Drake Musa
0a36cd8a9a32f4a7d7814017d42263791dfb1bffa9160491c31961f3,10062,candidates,Gwendolyn Lohse
0a3c278320dad6f6bc9d04f813b00c7a4ead3a608e944cb4dc6f53fa,10295,candidates,Jennifer Hughes
0a6522ed5c324d03b231d9dd86959691b09ba403dbb43991a27f6d89,11711,candidates,Jinin Berry
0a6bebd196e123f70efcdbb176f45e0aae3fb2740d795ab0730f6cc4,10174,candidate_votes,Sylvia M. Pinkney
0a8f74764931eca5fd5508c787d9e3dab280db794871423773092065,11363,candidate_votes,Tucker Jones
0aa9ec6b7e7b94e681dad089dbef1a171a5ce43c684ad92a92a33fe1,10311,candidate_votes,Matthew Holden
0ab458e64c2af7777f9e9e5b0417e1f6ff1831e93c98dcd676219665,10508,candidates,Colleen Costello
0ae877a4a33d88beb9e2723c504593aa1c442af2b8ef7e58321122b2,10061,candidates,Lisa Palmer
0b163db0dec44d0d5c5c7d0676fa866865c5afbe343c2f3ebed95a21,10541,candidate_votes,"Sukhprita ""Prita"" Piekara"
0b194491d0414cc2589cba92d227a7afd8a17ba56a4460ee246fa233,11718,candidate_votes,Howard Garrett
0b1a569c443da048d574f46c8a8b184a27f8241d49504c825bd34540,10379,candidates,H.J. Amons Sr.
0b1dae7a89bb5f1794a755049d00a0a1d554fc460be965c93000bce7,11468,candidates,Shawn Nelson
0b54bde69d9a065d935f4d8ee547c0ac7c9e63a461c5c26aad919d93,10439,candidate_votes,Anthony Muhammad
0b5d7e253c87a93dd0a52d14ae934a34ba08973aa67f3c7e6dc25184,11606,candidate_votes,Michael Cohen
0b67334b604be5ae01ef23fa894039d2191ce906e7322b8b463a7545,11545,candidates,Kevin Lavezzo
0b6816aa40308f6fd14666c9a28a080a043a84ad814ba7ac2d5a3685,11483,candidate_votes,Marilyn Nowalk
0b8bbdf30f645f5c23fad620fb3fe672d7c4cf73d39734cf658d9e50,11513,candidates,Ashleigh Fields
0bc6e1b26ad046bad7af9626ff63ed8727073c007969b2a1a22bca18,11877,candidates,Amy Rofman
0be3b2fd5c86de18b1903cbd9df1656d299c44041a0bb7c96c52c7ae,10100,candidates,Jonathan McHugh
0c0ad08b129c707cf9317c554580c0e75d9d4a24b35432f26b07845d,10333,candidate_votes,Matthew Cohen
0c2fd8038b1b8a49b91c176650d162e1e03900146ba4224a9b5f79bb,11662,candidates,Sandra Harrell
0c68211b629fdeac8f3cc79bde2c670d4eca340f5e8d9fb63e054b38,11388,candidates,Rasheedah Hasan
0c77a667fcdab74e933c0c946bb1f380fa6099fba0a31254444880a3,11772,candidates,Maggie Dart-Padover
0ca4625f44f178976d87e3dab0a252e84f5b8ebab1cdea162a35555f,11876,candidates,Asher Heisten
0cc7c4e49711d38beb3eb9ba25043df31bbf5b5955a4ad88bdf39710,11598,candidates,Ila Anita Flannigan
0ce0b20a4944eb102386efea5260b4bd78b13b36434eb75d47db1f56,11500,candidates,Ed Comer
0d2b54b1ff77199ff929309c52e25537a75a5ace397bf449416ce20a,10603,write_in_winners,Andrew Bossi
0d354a87863540e3fe6f719f2a20d5c2a3830a16cf962347c0bf0f2e,10098,candidate_votes,Jonathan Bender
0d482a72f8beb9901cfd80f1b57dd8b73ae7ca9091632ef2edc6c885,11806,candidate_votes,Gail S. Perkins
0d653652bba7e18ed9b9d1651adfedd4c99029e43d32a14c539de320,11615,candidates,Audrey Walker
0d827319e3a458adc887ec9b860f4e0680dd3a7d25b11ab95a25d7c0,11575,candidates,Daniel Alexander
0d86c74fe63f5c82abd6b0bac36296ee4d2b28fac472b2e67fc1a1fa,11383,candidates,Antoine M. Kirby
0daa48ae031abb08ecc1a38173a5b812b0ce334bf02f338256499ed1,11658,candidates,Brittany Jones
0db14722274a4c02bc71460868357252045f02ff5e9155931fe10383,10019,candidates,Joshua Ryan Mater
0dcf0bc6cbcbe09714be4d534be1021a7d69dece9f91aee10c507179,11532,candidates,Omar Parbhoo
0e4bbfc695b8fd5de406ed3d9c81ab882ac7b0fbb71a2b4efc731d80,10593,candidates,Michael Zeldin
0e4c7ebd66ca964f0984601c11cf5eb443b03ced3a87a9ff97f1ec40,10307,candidate_votes,Robin Nunn
0e4d8debf8b8199813cf987c7e976e0f3e86eeb81a3644fb1ef419eb,10217,candidate_votes,Kevin M. Rogers
0e8976a171e26830532d101017ebf0a854ccdc5351ba291ac686fb42,10032,candidates,Robin Sandenburgh
0e8c984b9d0ea9e981b4bf9d59b40572c955283348bd6a04a19f6705,11444,candidate_votes,T. Michelle Colson
0eb33bd2f8a890122216aaa38781bdb7bdd4cabbdee1a52d37d4cbf2,11683,candidates,Frieda Edwards
0eb83de1c19d393bbdfa24ca30f14d3ff2d5d0c24322e3babe2c9dea,10201,candidates,Mark Eckenwiler
0ee1532918ad6839df9102711b75ca4f3f6b2b13c483ee1d6e8027ab,11423,candidate_votes,Zurick T. Smith
0eef05dacfe5ed236fdb8d81e6192250f9d3917681115c5bcdd83654,10245,candidates,Terrance Hunter
0f1b1dca079188529fdb60e319f7bb3d9c3d1d676dfd03c5e7ee23d4,10518,candidate_votes,"Dolores ""Miracle"" Bryant"
0f1d169d3fa0f97e5e3c1148e35ea386d3a3020a2048fcbe85e0d0de,11708,candidates,Libby Franklin
0f1edd2555c1fa3df14a6f88791b0ec6cc516dd7d4fcf00c49e24bb7,10320,candidates,Rehana Mohammed
0f211dc8433d0dcd57bb06bc25407f2c771e0d14a8f6e88159d89e66,10390,candidate_votes,Michael Eichler
0f2ddc406dcb1ff661c89ef291aa59a53418eb0805c52e9f90eeb705,11544,candidate_votes,Jesse Kamzol
0f4010ae2f898c059d56bb70af69a46d29ad9f58e31a59c7c576f455,10188,candidates,Brian Alcorn
0f60f7ea09f4e17e06c388540fea7008a9d83120b5c82235289b2c65,10580,candidate_votes,April Brown
0f6e5a0fd21ed9800e54a8cc70de4cfb4459e2918bfbaceb904fa313,10005,candidates,Christine Miller
0f785d0cda474434dfe856204bb06e3c87177f29e88b1a66141a3aa4,10483,candidate_votes,Michael Lussier
0f7d13376694cff37980e2fefef317b04bcd82f033076c5a2ecfd835,10556,candidates,Cecelia Waldeck
0f81e6b928f17a3164d2add7b499620aad2d8b8f31ec9d4914a76621,10190,candidates,Gerald Sroufe
0f88138a7da80b7bb94376a83945856d2db3ea618f5fec0348df0960,10550,candidate_votes,George O. Reid Jr.
0fa41eaf9166d8e99cf8bcf616f8e036fc5dab8dcf4ccbff988b25f4,11753,candidates,Nora Ivory
0fa69c9bbd8d67109d5e3db63b8a9303a3a2c6f46687a08b7ea957ab,10450,candidates,Cindy Drabek
0fadf728f1dc0f41b6d9ca921ed53ea75105fcceb0ef0efa2248fc5b,10172,candidate_votes,Patricia Williams (Ward 5)
0fc9a9457eaf99c2aa2479cd8aebac1a52f7b7641009f162433a5398,10423,candidates,Michael Grier
0fd08b5d9ba43c7fea861e963ab2d38cefbed4e10f1b3829797f3765,11694,candidates,Anthony Thomas-Davis
0ff53b23d8b71d1f851a07af86a785e42da4f16fb390c9ed16b020f3,10565,candidates,Alison Horn
0ff9210c0f8c3ea51c3f68ee062d0564daddc07da8b47653622a07f2,10062,candidate_votes,Gwendolyn Lohse
1004c264e49d4f500f9800edef7c8462df6ba610027caf06965ae90b,11496,candidates,Shirley A. Boykins
1010df65a3457087175e780e8f14437d41197fa9a0a82bf853a7b2da,10325,candidate_votes,Sauleh A. Siddiqui
1044d02723f3c52de926200d67bf14ee1c067710b78059e2d1eabd3a,11599,candidates,Ivan Taylor Jr.
107485b0782006a0067e05ebe974229949dacffcd7234afadaa9b24a,10224,candidates,D.L. Humphrey
1088a5b7560f9a6cdccb70b673efd8f2422cb8a8311aafabc99e2c65,11371,candidates,Jeremy Sherman
108c7381ff318dc57b1e487484e54e87d43fde07764f6525d8f2119f,11393,candidates,Michelle Hammond
1097a47226e36e58e10dadc244562eb6d35ae8bcd7d4701177eb8a4d,11787,candidates,Elizabeth Reddick
10c691cdefefcd95957cc3874d1d0a5bebc6bde8c0c3bb8d277a62d6,10661,candidates,"Lenwood ""Lenny"" Johnson"
10c7525be722aeef5a17c66253b725677940a905ab7d59aea46cfebb,11451,candidate_votes,Vince Mareino
10d9cdccaff4025bc1b12b10b1f67915fa8b104d07106024319aca8c,10515,candidate_votes,Patricia Stamper
10e1a70f08886787b6cf45ea499489dadcad0e08dd23560369a54228,11855,candidates,Konyka Dunson
10e2919b44741f67f973ad31496e79061be9eec64983443b94809d2f,11468,candidate_votes,Shawn Nelson
110baeac0a52217f4fcf939ad80911935b43db8542d766d808298b5b,11573,candidate_votes,Tammy Gordon
11108c853031a8c8c64a716d59dc878ac589ba5988156ff13ea00d09,10209,candidates,Rhonda N. Hamilton
112467043587c79622d874d723c30a63ce1854a8d3c99c830af2318e,11566,candidate_votes,Joyce M. Doyle
1149ecfd731c81b8c0bf8321e066c96f93fec56acec191601da3e5a0,11575,candidate_votes,Daniel Alexander
114d35d1d0805d0d65beba82b9f9506aeb592ab520a6e4ee8d4067b1,11558,candidate_votes,Mark Galvan
1161a4e775ee866e3b803ee15754b7681b6abe58e313a9b56039e4ea,10232,candidates,Siraaj M. Hasan
118be3286b2c0cd871cb546bed4ebf179367a41a3f1a9051e6c1a6f7,10494,candidates,Claudette David
11b73629e0d69a35063a08c4ad5627e6161579d9a577478deebbbc4b,11652,candidates,Kelly Taylor
11c3790f5bec20419fdfbf79279158c05f4a11f6358226f454a5c8de,10526,candidates,Bobby Curtis King II
11cb393392b364f1aa8e4f745a8af2442e128321bb5ebd45fea7eae9,11366,candidate_votes,Jamie S. Sycamore
11da586d1e708ab858321f33cfca66655904c71f4105bb7ef1930f06,10341,candidate_votes,Connie K. N. Chang
120a8858d1f95cb30f3286a0de01c0a78b878b49a1cdef0466377d4b,10270,candidate_votes,Salim Adofo
1214e49479ee3c2d9533e690f7bbd8f48412f5559240d36f935e90d4,10528,candidates,Kimory KSO Orendoff
12396c2eb8088b5cca445a079bdb1579fbd1e22e7dd00f85752e73f7,11631,candidates,Mike Kwan
1244488ad552a3af3343f8549780dd5b8bebeebfb60c412bda12c4b2,11396,candidates,Clyde Darren Thompson
125a74ebea9365273b538aca70fbf9c689320cbaf364c41c1764d340,10074,candidate_votes,Jackie Blumenthal
12c1313e7c8ad951998074605596772cd377093184d6385eadc16f14,10086,candidates,Chuck Elkins
12d38046a1ab7574f0772da4984d3cff11b2884a97a00e5cb7a21264,10402,candidate_votes,Andrew Carlyle Haynesworth
12d59eb484e08f4f6bc291cb1bc079153a2eb420fc9ab365a22d4a93,10499,candidate_votes,Judy Floy
12eaaf76847d5052a6213d70cdc70394548b8f2202a1e3bc708c1997,10176,candidates,Karla M. Lewis
12fdb9a26a11b718ca9c474af57f93cb193198f85a6c2a484966cafd,11280,candidates,Latasha Nicole Gunnels
131bedf092c69af5f5eea709811a7ff0ea028dfc0b4cdbc617b259b2,11843,candidates,Crystal G-Campbell
132c8a18535618ae1bac321364f775b6e2eb3f7060089afb0489e681,11810,candidates,Aaron Lemon-Strauss
133e43a961d9038c0ef95e35164e531cd865e4d24087c3296b9fd4e6,10427,candidate_votes,Alyce K. McFarland
13fb1bb61e3ea49f693573a8b52bf04d6cd81298781948eac4d5ae33,11570,candidate_votes,Sheena Berry
13fccd566c09d54312a90766293687632de315399cfd72c0c94ec481,11564,candidate_votes,David Ford
14180124de07edef6b19c2963c5688512b560c131f0d822d7d12479d,11384,candidates,Reginald E. Black Jr.
1429cdf7ff3d5d10c945cbb4792a729f14c3136056a6c33f2ba0736f,10282,candidate_votes,Christopher L. Hawthorne
142c1386ddd70f50a7d0e22e8d523bd829ca9a560eff178097cfecc0,11678,candidate_votes,Andrea M. Pawley
142e3b4c7e02b8818e161cb1ece059f7deda2556502fa8dd0e56df84,11468,candidates,Shawn Nelson
144cd32a7f009a75786430b6d66ef9bf1c27d4ba62b7de2a69de34fa,11616,candidates,Kate Judson
14922a9e7705211e5a37ac84a3319bbae887fb1284a6ba623ddc89f9,11823,candidate_votes,Kenneth Bellamy Ii
14aa7fc52dfb6f9eb240f672185585e9fc01616fb909030788a9b9d9,10228,candidates,Mary L. Gaffney
14f834ca0b20e33cf78bda305b204a6b746b86a2e7647f915bd102dd,11504,candidates,Teri Huet
14fdd0c1afa4e8f773be3639674d1e187862937f82baaa8da1239a26,11411,candidates,Ryan Cudemus-Brunoli
1504b86ab6fb63d54e3888d928b0ded663e899882fd6e5aeb6d36d7d,10422,candidates,Laneice Moore
151337361b40d57698d9677939f4464d55a57f83b3983d4cf09f865e,11773,candidate_votes,Brendi E. Bluitt
15140f09594428a443145f54fd3a043532b0a23e3c986ee785952735,10610,write_in_winners,Jared Weiss
15176b905d28a76e683b86fcbcbca2cb7078895e96303b064299c6d5,11443,candidates,Andrew Koval
1517ed5f34ee8200194cefac2d575ead1ecae8d2b3dc1465aebc9156,10194,candidates,Corey Holman
151bddf42fc0206df7f050cc1bdd3d447f9092047b6b9199b622987f,11643,write_in_winners,Krystal Bagley
15a2a83f83ae2c5a7a9a31d5fb7da4814f9486257b5957d82acbce71,11525,candidates,Nicholas Ide
15d9153677aa2182d823009e21958c420624606b3b1fc2e78d51799e,10330,candidate_votes,Ben Bergmann
15df71fef1d594944db811608231410d26f2a47fccfe40422d9779cf,11456,candidate_votes,Duane A. Moody
15f49ce38e97683a2ba7941c4fb144faa2c6bab8fbd178396b6fdd53,11164,candidates,Brant J. Miller
163ab0a85ce43383b31c1329608a3aa98d773e9e83c8ecb5c4128a14,10275,write_in_winners,Ellen Armstead
1640b4b00afd2188bebcf9f713f50ca09bd2137c1b9ef692c7b5e6b6,10057,candidate_votes,Kishan Putta
1652ba96b11fb2e4e63d96f8b81befadc6628a890e8f34a281b96973,10063,candidates,Elizabeth H. Miller
166fae9b4c75d807bdd2ad20192938daa60e30ec8bfcd5ffc255ca64,10177,candidates,Bertha G. Holliday
169ef9892cd2e807aaf1cd399db6e23802a8b1f2a674fbfd065628da,10370,candidates,Kathy Henderson
169f9d58993a6fda184d3700480f91beda72c6c1beb8eef08195e08f,10560,candidate_votes,Derrick O. Holloway Sr.
16a12e9235622b67b3c19914f90043435623fb73281938f1eddb8a3d,10566,candidates,Tierra J. Fletcher
1748fb3e0642f5c83eea3f38ee80b732e9fe357e3c7a3d6e96a7b771,11507,candidate_votes,Jamaal Maurice Pearsall
177e94d1f877e6dea1a74a5a9bf44906acbb788ccafcb0c0066e34f7,11742,candidates,Andrea Davis
1799ddd4d8626e63e70ec7a183c7d38eaca44811c7984fcb2be8ff81,11432,candidates,Gordon Chaffin
179eb1db2815b264d44b25178ea16c6c9f1d131931cd9f77219b4ade,11511,candidate_votes,Zach Ammerman
17c4425ae70a0cac96eedba259aa1707d5f5ad3a67dbd3986a15adab,11656,candidate_votes,Brett Astmann
