smd_id,Name,oanc_name,is_vacant,is_chairperson,oanc_hash_id
smd_2022_4C03,Mike Warburton,Mike Warburton,False,False,fe77dd05177473cea6f82a2ff232ee5bdf40a2a81373336a3a9526f7
smd_2022_4C04,Elizabeth Kovacevic,Elizabeth Kovacevic,False,False,a7081ccb73f45312af227c073e47fd9fcd5179b6fe22125442da2f3e
smd_2022_4C05,Brittany Kademian,Brittany Kademian,False,False,e162e356133d92186aaecd758c0f42691ac4c5750846986254bc5871
smd_2022_4C06,Christien Hayes,Christien Hayes,False,False,07c3886c5107a7e37f2fb8e9bc162ed66eef20e8b2c2848111749d17
smd_2022_4C07,Eric Heller,Eric Heller,False,False,9d2b7aac6d2d4efd9a71ceec43cf8d5cd82439450834378b9c049738
smd_2022_4D01,Antti Koskenrouta,Antti Koskenrouta,False,False,e263611a5fe24609fb0f260e1bb7fda550f35339f4ccf7b5a7a4d2dc
smd_2022_4D02,Abel Amene,Abel Amene,False,False,9ea17f6e50dfff972cf653cabc164c2d824445ebef9f498161ddbba0
smd_2022_4D03,Brendi Bluitt,Brendi Bluitt,False,False,a70feed88693c3c78fc256e764243f215e05de9a619df5f00c2effa2
smd_2022_4D04,Eliza Cava,Eliza Cava,False,False,667a2ae4358de70446b96577f123a0d603b23b6003762ec05fbc0c12
smd_2022_4D05,Stephen Marencic JR.,Stephen Marencic JR.,False,False,dcb91433cb723520bf260cc71524347c996e303f030d82b355dbfc7e
smd_2022_4D06,Stoyan Dimitrov,Stoyan Dimitrov,False,False,cfc12e7619b5c5fa2bbd19fcd38eeab87e6cabf621fe3f5025eb9965
smd_2022_4D07,Kayla Baker,Kayla Baker,False,False,aa58d3a69a3ff63f7e8019140ffa6a31150d49e5ec0b7dcf6937d2eb
smd_2022_4D08,Jenn Kauffman,Jenn Kauffman,False,False,74f762221ad674a4146971404c06af027555ee602d377503dcc5b0d1
smd_2022_4E01,"Aretha ""Nikki"" Jones","Aretha ""Nikki"" Jones",False,False,963345a3cb2dbda8c833381193ced1970c956d610a982760170c77a1
smd_2022_4E02,Vince Micone,Vince Micone,False,False,4b9c295baaca53554f1d8d868474f54d2ea7a304f68b2eaa97a40ddd
smd_2022_4E03,Maria Barry,Maria Barry,False,False,18bdc39ed5df3ae246bb42ec27e28321441a8fe1640aee6e275b8892
smd_2022_4E04,Randy Zmuda,Randy Zmuda,False,False,5f66d30e5adfc7b171230d1fbd950194b46899e8d585810efe528bd7
smd_2022_4E05,Camsie McAdams,Camsie McAdams,False,False,3011f1d1835e16c6aa71bcec0923a5393539b53e67bada9f45016588
smd_2022_4E06,Juliana Gonen,Juliana Gonen,False,False,3cb25b78e7670abe223dd2abd3da325e6ff2665f1538868dfad1a33f
smd_2022_5A01,Vacant,Vacant,True,False,bd497b9aa35a66bc3b843dbb42c933bc2356895f0d8a9dcfcfee4a01
smd_2022_5A02,Timothy Thomas,Timothy Thomas,False,False,45904a89df770587c37b1a0af3c3b6e6834a2c0740ab51b6a16d2867
smd_2022_5A03,Emily Singer Lucio  Vice Chair/Secretary,Emily Singer Lucio,False,False,cf9e58f7f93b32ac07c281a05dbc72df8acfba1302bc14f6eb3cf04d
smd_2022_5A04,Vacant,Vacant,True,False,5a41bb86e822bea8cad1ccb661caabc4296ca9621c5c9e4f6d1f333a
smd_2022_5A05,Vacant,Vacant,True,False,d4f5031609f6040151613264441159d60b17ba6ed8cc78891428b1b6
smd_2022_5A06,Derrick Holloway,Derrick Holloway,False,False,e9be01ac04d5579a3f566290715e3ea754aaf8701802eff6ba351a7a
smd_2022_5A07,Vacant,Vacant,True,False,44ed3e015caddd13fc1288342de0ccbbd2bf89cb9ce74608d30bce19
smd_2022_5A08,Elaine Alston,Elaine Alston,False,False,e62249d362fd580995f9000640664f94e88213442815d5cb6887967d
smd_2022_5A09,Shelagh Bocoum  Treasurer,Shelagh Bocoum,False,False,7ea680c724a6919c0f6ea7ef28ee0792313fb7d0a186e510c3fff43c
smd_2022_5B01,Edward Borrego  Treasurer,Edward Borrego,False,False,107c15d6fbfd1bff0bd83ca38625b5bb9ea968ae8a11b8864a45a19d
smd_2022_5B02,Nandini Sen  Secretary,Nandini Sen,False,False,2bdd5d1be2569a5cbddfe7d87616b662200ee37092c36ecb62a229e0
smd_2022_5B03,Jingwen Sun,Jingwen Sun,False,False,962f0e1226122b17dc786909aef435e02b12893f3ee95a38b4cac44c
smd_2022_5B04,Ra Amin,Ra Amin,False,False,3d46e8598eee10b005321964fb0df95a6d4d568df9fc434ca9d89d42
smd_2022_5B05,Monica Martinez Lopez,Monica Martinez Lopez,False,False,2fe9bfbcf04240298684cca221beb110d0350d52a1e2975555379a3e
smd_2022_5B06,"Sukhprita ""Prita"" Piekara  Chairperson","Sukhprita ""Prita"" Piekara",False,True,be8960e4f1e276de703b00a35f62af4b4385f435d4593f363dc1a6b3
smd_2022_5B07,Zahid Rathore,Zahid Rathore,False,False,2990c93006e63f9f3d6f883bddb1afa21fd2c9973afa64abea33c0dd
smd_2022_5C01,Konyka Dunson,Konyka Dunson,False,False,e6c353e957834a82e407d4ae8de4173127801b616f786c96c9b6938a
smd_2022_5C02,Sasha Francis,Sasha Francis,False,False,aa79a75850703e3924a052d5ebe2df9524d67fe52155b0991203942c
smd_2022_5C03,Tequia Hicks Delgado  Secretary,Tequia Hicks Delgado,False,False,7d812efa0c070a8bd3bf8a92201a12208a438b84590b24c2e5218f9e
smd_2022_5C04,Shawn Nelson,Shawn Nelson,False,False,f8bee2b5ee97ef4f3347063e340a9512a31b9376011a94a32bf4465c
smd_2022_5C05,Darlene Oliver,Darlene Oliver,False,False,d57ab6c2d824b16821997019a29a5105b9c86ce2f7e2ebf4cded4639
